timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 18:33:19.065;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"4356ca0a-df66-4043-886c-ab95b8065716","status":400},"previous":null}
2022-10-12 18:33:20.385;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"ab6b8134-dc5b-4436-b592-b1033877bd28","status":400},"previous":null}
2022-10-12 18:43:23.073;2022-10-12T14:42:46.151-04:00;422;MLB;41720965500;41720965500;cross_docking;2000003880754635;{"current":{"body":"{\"error\": \"Shipment 41720965500 can't be splitted at this point. Invalid status.\"}","requestId":"66d3bfcd-ea6e-4e73-931d-8571fbd8e4ed","status":422},"previous":null}
2022-10-12 19:16:30.623;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"376e48b1-9b2c-4104-9dfe-ee6ddcd8f54f","status":400},"previous":null}
2022-10-12 19:16:32.267;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"1c47f379-fd83-4d38-b3ff-e3bf5718ae7c","status":400},"previous":null}
2022-10-12 19:26:43.829;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"ad562d12-648e-4843-bb69-3a33ae5ec3ab","status":400},"previous":null}
2022-10-12 19:39:38.760;2022-10-12T15:38:33.293-04:00;400;MLA;41721101319;41721101319;cross_docking;2000003880901471;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"b9c29929-0f4d-47fb-b9ba-476548b7e0a3","status":400},"previous":null}
2022-10-12 19:40:31.430;2022-10-12T15:38:33.293-04:00;400;MLA;41721101319;41721101319;cross_docking;2000003880901471;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"57525366-4035-4c1a-a92b-e211346a51de","status":400},"previous":null}
2022-10-12 19:43:12.122;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"aa265726-d9a8-4e68-a36b-1c4cb8307669","status":400},"previous":null}
2022-10-12 19:43:13.082;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"507a98b8-bdd8-4731-aeb3-d07b95815d21","status":400},"previous":null}
